id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1265532860565540864,Wed May 27 06:38:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",We #Cealconcierge keep doing what we love most and what we are on the roads to. Don't get stuck on the roads when y… https://t.co/YdLRNtdItg,We keep love roads Do n't get stuck roads y…,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,2,1,KenyanTraffic,False,Cealconcierge,,Nairobi,
1265532450249363457,Wed May 27 06:37:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 22:57 if you've ever been terorised along Waiyaki way.... This is the face..... 40days came early.  https://t.co/XQ8AiUMWoL v…,:57 've ever terorised along Waiyaki way .... This face ..... days came early v…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,198,boboh_cyn,False,,Ma3Route,Nairobi,
1265532225686253568,Wed May 27 06:36:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Service your  car call 0721718424. https://t.co/D6jysgUU6J via @tonnyojwang #KenyanTraffic,Service car call via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,KenyanTraffic,False,KenyanTraffic,tonnyojwang,Nairobi,
1265531647585329154,Wed May 27 06:33:51 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NjoroMwas @Ma3Route @Namitidavid I like it, it was very interesting topic 🤣",I like interesting topic 🤣,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,2,0,papsbillo,,,"NjoroMwas, Ma3Route, Namitidavid",Nairobi,
1265531439505911809,Wed May 27 06:33:02 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Ma3Route: 09:18 @KeNHAKenya why can't you push the contractor to take advantage of reduced traffic on thika road to finish up the footb…,:18 ca n't push contractor take advantage reduced traffic thika road finish footb…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,Ma_gode,,,"Ma3Route, KeNHAKenya",Nairobi,
1265530838629912592,Wed May 27 06:30:39 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ma3Route @NyanzaTraffic @NPSOfficial_KE What's ur question,What 's ur question,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Marksmwangi,,,"Ma3Route, NyanzaTraffic, NPSOfficial_KE",Nairobi,
1265530687383355392,Wed May 27 06:30:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @NtomoDe In Kenya I wouldn't trust standing there let me wait where my mama taught me at the extreme end… https://t.co/aVoSG7MLmC,In Kenya I would n't trust standing let wait mama taught extreme end…,"Sentiment(polarity=-0.125, subjectivity=1.0)",-0.125,1.0,en,5,1,WambuiRoselyn,,,"Ma3Route, NtomoDe",Nairobi,
1265528334420709376,Wed May 27 06:20:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kenya has implemented this solution across the country multiple times but only on paper.

As a country we have lost… https://t.co/hpgvKHXBxj",Kenya implemented solution across country multiple times paper As country lost…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,12,6,coachyawe,False,,,Nairobi,
1265527191535788035,Wed May 27 06:16:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Most sustainable road safety interventions available @margiepeden #KenyanTraffic https://t.co/ToRhamqDd9 via @Chometweet,Most sustainable road safety interventions available via,"Sentiment(polarity=0.45, subjectivity=0.45)",0.45,0.45,en,1,1,KenyanTraffic,False,KenyanTraffic,"margiepeden, Chometweet",Nairobi,
1265526857975414785,Wed May 27 06:14:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bad accident at the capital centre U-Turn. EMS on the scene. Traffic outbound building up. Kindly drivers let's sha… https://t.co/u1GHR8yejD,Bad accident capital centre U-Turn EMS scene Traffic outbound building Kindly drivers let 's sha…,"Sentiment(polarity=-0.04999999999999993, subjectivity=0.7833333333333333)",-0.04999999999999993,0.7833333333333333,en,7,6,KenyanTraffic,,,,Nairobi,
1265526425756581895,Wed May 27 06:13:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",There's a road that connects Dunyu (Dagoretti mrkt) and Kabiria somewhere between Mutuini Pri Sch and Mutuini Hosp… https://t.co/UmXMqAj3Md,There 's road connects Dunyu Dagoretti mrkt Kabiria somewhere Mutuini Pri Sch Mutuini Hosp…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,KenyanTraffic,,,,Nairobi,
1265521703704289287,Wed May 27 05:54:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AccidentAlert_K: ACCIDENT ALERT
Unfortunately, It was a Kikuyu Benga Maestra Jimmy Wa Euny who was involved in this fatal accident at K…",ACCIDENT ALERT Unfortunately It Kikuyu Benga Maestra Jimmy Wa Euny involved fatal accident K…,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,22,Dakipz_memes,,,AccidentAlert_K,Nairobi,
1265521313852112901,Wed May 27 05:52:48 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @AccidentAlert_K: #GeneralTraffic
ALERT!
Dense fog in kitengela this morning.
Low visibility, turn on your fog lights! @KenyanTraffic @r…",ALERT Dense fog kitengela morning Low visibility turn fog lights …,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,4,motoristsoffice,,GeneralTraffic,"AccidentAlert_K, KenyanTraffic",Nairobi,
1265517443608436736,Wed May 27 05:37:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 22:57 if you've ever been terorised along Waiyaki way.... This is the face..... 40days came early.  https://t.co/XQ8AiUMWoL v…,:57 've ever terorised along Waiyaki way .... This face ..... days came early v…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,198,murimimukora,False,,Ma3Route,Nairobi,
1265517053768802304,Wed May 27 05:35:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bad accident at the capital centre U-Turn. EMS on the scene. Traffic outbound building up. @Ma3Route,Bad accident capital centre U-Turn EMS scene Traffic outbound building,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.6999999999999998,0.6666666666666666,en,0,0,FrankMathenge,,,Ma3Route,Nairobi,"[[36.6645733, -1.3890532], [37.0626672, -1.3890532], [37.0626672, -1.1606735], [36.6645733, -1.1606735]]"
1265516555204546563,Wed May 27 05:33:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @MikeSonko @FredMatiangi @Timohmunenek Major-General Badi is taking care of that now.,Major-General Badi taking care,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,kingethuk,,,"Ma3Route, MikeSonko, FredMatiangi, Timohmunenek",Nairobi,
1265514744653455361,Wed May 27 05:26:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#KBU389L Rembo shuttle, your conductor is extremely rude to passengers and have escaped with change,. @DCI_Kenya… https://t.co/Y1aATe0QUS",Rembo shuttle conductor extremely rude passengers escaped change …,"Sentiment(polarity=-0.3, subjectivity=0.6)",-0.3,0.6,en,19,10,KenyanTraffic,False,KBU389L,DCI_Kenya,Nairobi,
1265513601567264770,Wed May 27 05:22:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @FarahKeinan: kenyan army fighting locust in rehersal to team up with usa to tame iran.kenya sihami #MigunaReturns #MosesKuriaArrested #…,kenyan army fighting locust rehersal team usa tame iran.kenya sihami …,"Sentiment(polarity=-0.21666666666666667, subjectivity=0.21666666666666667)",-0.21666666666666667,0.21666666666666667,en,0,11,mwemsjo,,"MigunaReturns, MosesKuriaArrested",FarahKeinan,Nairobi,
1265513362709979136,Wed May 27 05:21:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If we behave normally this traffic will treat us abnormally at Muthaiga, Kiambu road.  https://t.co/CuvJPnqoff via @iam_tits #KenyanTraffic",If behave normally traffic treat us abnormally Muthaiga Kiambu road via,"Sentiment(polarity=0.15, subjectivity=0.6499999999999999)",0.15,0.6499999999999999,en,3,1,KenyanTraffic,False,KenyanTraffic,iam_tits,Nairobi,
1265512995536482304,Wed May 27 05:19:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Traffic on Thika road from Githurai 😑 via @wambui_kibunja #KenyanTraffic,Traffic Thika road Githurai via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,KenyanTraffic,,KenyanTraffic,wambui_kibunja,Nairobi,
1265512702283264003,Wed May 27 05:18:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Small Accident just before Githurai from Roysambu. Main Highway. Being cleared.  https://t.co/5ujpJe15DA via @Serm_kei #KenyanTraffic,Small Accident Githurai Roysambu Main Highway Being cleared via,"Sentiment(polarity=-0.04166666666666667, subjectivity=0.3666666666666667)",-0.04166666666666667,0.3666666666666667,en,3,1,KenyanTraffic,False,KenyanTraffic,Serm_kei,Nairobi,
1265511014021373952,Wed May 27 05:11:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 07:56 Popular Kikuyu artist Jimmy Wayuni Githinji died following a road accident in Githurai along the Thika Super-Highway in…,:56 Popular Kikuyu artist Jimmy Wayuni Githinji died following road accident Githurai along Thika Super-Highway in…,"Sentiment(polarity=0.3, subjectivity=0.5)",0.3,0.5,en,0,5,MartohQings,,,Ma3Route,Nairobi,
1265503397266042883,Wed May 27 04:41:36 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Are you looking for Toyota Genuine Parts? Come to Axel Auto parts, Bunyala Rd Nairobi. Call/SMS 0745317788 for quer… https://t.co/qKPyQ4dPZn",Are looking Toyota Genuine Parts Come Axel Auto parts Bunyala Rd Nairobi Call/SMS quer…,"Sentiment(polarity=0.4, subjectivity=0.5)",0.4,0.5,en,0,0,SonkoWaThika,False,,,Nairobi,
1265503262993788935,Wed May 27 04:41:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @mauvoonews Is this not the same Governor who sponsored an hashtag yesterday bragging how he has fixed al… https://t.co/ihNnxcLQEJ,Is Governor sponsored hashtag yesterday bragging fixed al…,"Sentiment(polarity=0.1, subjectivity=0.2)",0.1,0.2,en,0,0,CleophasMuthama,,,"Ma3Route, mauvoonews",Nairobi,
1265501837366525959,Wed May 27 04:35:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#KisumuTraffic
Achieng'Oneko Road:
Inbound CBD through KCB roundabout very busy joining Oginga Odinga Street.  Outb… https://t.co/xUv5TN6t5P",Achieng'Oneko Road Inbound CBD KCB roundabout busy joining Oginga Odinga Street Outb…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,3,3,KenyanTraffic,,KisumuTraffic,,Nairobi,
1265501722862129156,Wed May 27 04:34:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#KisumuTraffic
Kisumu - Kericho Highway:
Traffic is clear from Kericho through Awasi, Inbound Ahero Junction moving… https://t.co/Ol36hNrETT",Kisumu Kericho Highway Traffic clear Kericho Awasi Inbound Ahero Junction moving…,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",0.10000000000000002,0.3833333333333333,en,2,2,KenyanTraffic,,KisumuTraffic,,Nairobi,
1265501009939480576,Wed May 27 04:32:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NjoroMwas @Ma3Route @Namitidavid I associate myself with Lombroso's school of thought.,I associate Lombroso 's school thought,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,zephOk,,,"NjoroMwas, Ma3Route, Namitidavid",Nairobi,"[[36.6645733, -1.3890532], [37.0626672, -1.3890532], [37.0626672, -1.1606735], [36.6645733, -1.1606735]]"
1265500120394629121,Wed May 27 04:28:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dense fog in kitengela.  Reduced visibility.     Law  https://t.co/v3eICC2YLf via @MfalmeGB #KenyanTraffic,Dense fog kitengela Reduced visibility Law via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,KenyanTraffic,False,KenyanTraffic,MfalmeGB,Nairobi,
1265498518250283010,Wed May 27 04:22:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@benkirui_ @OleMworia @Ma3Route I can't expect such comments from you Ben,I ca n't eect comments Ben,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,SimonManjeru,,,"benkirui_, OleMworia, Ma3Route",Nairobi,
1265491794273411079,Wed May 27 03:55:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#NyanzaTraffic
ACCIDENT ALERT
HOMABAY
A Boda boda rider ferrying an expectant woman died in Homabay referral Hosp.… https://t.co/m25d12jsx5",ACCIDENT ALERT HOMABAY A Boda boda rider ferrying eectant woman died Homabay referral Hosp.…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,6,3,KenyanTraffic,,NyanzaTraffic,,Nairobi,
1265490792547827712,Wed May 27 03:51:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#NyanzaTraffic
ACCIDENT ALERT
HOMABAY
A Boda boda rider ferrying an expectant woman died in Homabay referral Hosp.… https://t.co/TRr6kzEnlt",ACCIDENT ALERT HOMABAY A Boda boda rider ferrying eectant woman died Homabay referral Hosp.…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,6,3,KenyanTraffic,,NyanzaTraffic,,Nairobi,
1265490585902886914,Wed May 27 03:50:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Msa Rd outbound is clear via @NtomoDe #KenyanTraffic,Msa Rd outbound clear via,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",0.10000000000000002,0.3833333333333333,en,1,0,KenyanTraffic,,KenyanTraffic,NtomoDe,Nairobi,
1265490072914268163,Wed May 27 03:48:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Donholm is where he is located but he can come anywhere call 0721718424. https://t.co/D6jysgUU6J via @tonnyojwang #KenyanTraffic,Donholm located come anywhere call via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,KenyanTraffic,False,KenyanTraffic,tonnyojwang,Nairobi,
1265489858648309760,Wed May 27 03:47:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mazda demio, 2013, grey, 1300cc, skyactive, alloy rimz.
We arrange for financing.
For viewing and more info you can… https://t.co/3X7aUJJnro",Mazda demio grey cc skyactive alloy rimz We arrange financing For viewing info can…,"Sentiment(polarity=-0.05, subjectivity=0.1)",-0.05,0.1,en,3,1,KenyanTraffic,False,,,Nairobi,
1265488767143608330,Wed May 27 03:43:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Do you need Home &amp; Security guard services,Courier Services, Escort services,Car hire services? When it is… https://t.co/DKo3Yuutch",Do need Home amp Security guard services Courier Services Escort services Car hire services When is…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,KenyanTraffic,False,,,Nairobi,
1265487712234229768,Wed May 27 03:39:16 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Ma3Route: 22:57 if you've ever been terorised along Waiyaki way.... This is the face..... 40days came early.  https://t.co/XQ8AiUMWoL v…,:57 've ever terorised along Waiyaki way .... This face ..... days came early v…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,198,ulemkenya,False,,Ma3Route,Nairobi,
1265487569317494784,Wed May 27 03:38:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 22:57 if you've ever been terorised along Waiyaki way.... This is the face..... 40days came early.  https://t.co/XQ8AiUMWoL v…,:57 've ever terorised along Waiyaki way .... This face ..... days came early v…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,198,sa_kori,False,,Ma3Route,Nairobi,
1265487163040415745,Wed May 27 03:37:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The beauty of Mombasa road was those trees.. Now some crooks decided to cut them down all....
Ni Nini husumbua watu… https://t.co/23gsigltxp",The beauty Mombasa road trees .. Now crooks decided cut .... Ni Nini husumbua watu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,10,1,KenyanTraffic,,,,Nairobi,
1265486973650841600,Wed May 27 03:36:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mombasa rd from SGR athi river devki towards simba cement traffic is flowing good both lines 🚥🚥🚥… https://t.co/ZaCjaMLOZp,Mombasa rd SGR athi river devki towards simba cement traffic flowing good lines …,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,0,0,KenyanTraffic,False,,,Nairobi,
1265475752134348801,Wed May 27 02:51:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 22:57 if you've ever been terorised along Waiyaki way.... This is the face..... 40days came early.  https://t.co/XQ8AiUMWoL v…,:57 've ever terorised along Waiyaki way .... This face ..... days came early v…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,198,Jemmok,False,,Ma3Route,Nairobi,
1265411216463233025,Tue May 26 22:35:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ma3Route: 13:22 Dear Nairobi City Inhabitants, Non-Motorised Transport Infrastructure (NMT)is coming to Nairobi's Streets. Get your #Bi…",:22 Dear Nairobi City Inhabitants Non-Motorised Transport Infrastructure NMT coming Nairobi 's Streets Get …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,14,JudebarazaB,,,Ma3Route,Nairobi,
1265399442724851720,Tue May 26 21:48:31 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Njuguna_ray @vindu_strong @Ma3Route @benkirui_ @ntsa_kenya @RoadSafetyKE Premio has stability on the road, so if y… https://t.co/4HiKlP0wEs",Premio stability road y…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,Brianmimi,,,"Njuguna_ray, vindu_strong, Ma3Route, benkirui_, ntsa_kenya, RoadSafetyKE",Nairobi,
1265389405813997569,Tue May 26 21:08:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 22:57 if you've ever been terorised along Waiyaki way.... This is the face..... 40days came early.  https://t.co/XQ8AiUMWoL v…,:57 've ever terorised along Waiyaki way .... This face ..... days came early v…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,198,Yobra101,False,,Ma3Route,Nairobi,
1265388880892702722,Tue May 26 21:06:33 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@vindu_strong @Njuguna_ray @Ma3Route @benkirui_ @ntsa_kenya @RoadSafetyKE Death or if you get lucky Total Disabilit… https://t.co/w2Vejjmxys,Death get lucky Total Disabilit…,"Sentiment(polarity=0.16666666666666666, subjectivity=0.7916666666666667)",0.16666666666666666,0.7916666666666667,en,2,0,Brianmimi,,,"vindu_strong, Njuguna_ray, Ma3Route, benkirui_, ntsa_kenya, RoadSafetyKE",Nairobi,
1265386923834703872,Tue May 26 20:58:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 22:57 if you've ever been terorised along Waiyaki way.... This is the face..... 40days came early.  https://t.co/XQ8AiUMWoL v…,:57 've ever terorised along Waiyaki way .... This face ..... days came early v…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,198,MajimboAG,False,,Ma3Route,Nairobi,
1265384505386336257,Tue May 26 20:49:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PSidandi @Ma3Route @KenyanTraffic @motoristsoffice @cobbo3 @mc_jakakamega @Kerichjoseah @SokoBilaWaste… https://t.co/0eqqW2m0Mt,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,radakv,,,"PSidandi, Ma3Route, KenyanTraffic, motoristsoffice, cobbo3, mc_jakakamega, Kerichjoseah, SokoBilaWaste",Nairobi,
1265379460410421251,Tue May 26 20:29:07 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Ma3Route: 23:24 Waiyaki Way, an armed member of a gang that has been terrorising and robbing members of the public on the highway, was…",:24 Waiyaki Way armed member gang terrorising robbing members public highway was…,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,11,Gulled5,,,Ma3Route,Nairobi,
1265377103538683909,Tue May 26 20:19:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @ThikaTowntoday What happened to him?,What happened,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,WambuiRoselyn,,,"Ma3Route, ThikaTowntoday",Nairobi,
1265371466671013889,Tue May 26 19:57:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ma3Route if you've ever been terorised along Waiyaki way.... This is the face..... 40days came early. https://t.co/PlShoiL4Fh,'ve ever terorised along Waiyaki way .... This face ..... days came early,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,1,0,Namitidavid,False,,Ma3Route,Nairobi,
1265367223088095232,Tue May 26 19:40:30 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Njuguna_ray @Ma3Route @benkirui_ @ntsa_kenya @RoadSafetyKE No frontal impact,so kawaida airbags won't deploy..if i… https://t.co/uq2RwKOmob",No frontal impact kawaida airbags wo n't deploy .. i…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,Brianmimi,,,"Njuguna_ray, Ma3Route, benkirui_, ntsa_kenya, RoadSafetyKE",Nairobi,
